Country,Country Code,State_INT_PCode,state_name,County_INT_PCode,county_name,payam_MT_internal_PCODE,payam_name,location_ssid,village_idp_settlement_name,mt_round,opened_at_round,location_type,latitude,longitude,location_status_name,a_idps_present,a_idp_hhs_ssd,a_idp_inds_ssd,b_idp_arrival_2014_2018_pre_agrmt_ind,b_idp_arrival_2014_2018_pre_agrmt_state_habitual_residence,b_idp_arrival_2014_2018_pre_agrmt_county_habitual_residence,b_idp_arrival_2018_post_agrmt_2020_ind,b_idp_arrival_2018_post_agrmt_2020_state_habitual_residence,b_idp_arrival_2018_post_agrmt_2020_county_habitual_residence,b_idp_arrival_2021_ind,b_idp_arrival_2021_state_habitual_residence,b_idp_arrival_2021_county_residence,b_idp_arrival_2022_ind,b_idp_arrival_2022_state_habitual_residence,b_idp_arrival_2022_county_residence,b_idp_arrival_2023_ind,b_idp_arrival_2023_state_habitual_residence,b_idp_arrival_2023_county_residence,b_idp_arrival_2024_ind,b_idp_arrival_2024_state_habitual_residence,b_idp_arrival_2024_county_residence,b_idp_arrival_unknown_period_ind,b_idp_arrival_unknown_state_habitual_residence,b_idp_arrival_unknown_county_residence,c_idp_prev_abroad_present,c_idp_prev_abroad_hh,c_idp_prev_abroad_ind,d_idp_prev_abroad_arrival_2016_2018_pre_agrmt_ind,d_idp_prev_abroad_arrival_2016_2018_pre_agrmt_state_habitual_residence,d_idp_prev_abroad_arrival_2016_2018_pre_agrmt_county_habitual_residence,d_idp_prev_abroad_arrival_2018_post_agrmt_2020_ind,d_idp_prev_abroad_arrival_2018_post_agrmt_2020_state_habitual_residence,d_idp_prev_abroad_arrival_2018_post_agrmt_2020_county_habitual_residence,d_idp_prev_abroad_arrival_2021_ind,d_idp_prev_abroad_arrival_2021_state_habitual_residence,d_idp_prev_abroad_arrival_2021_county_residence,d_idp_prev_abroad_arrival_2022_ind,d_idp_prev_abroad_arrival_2022_state_habitual_residence,d_idp_prev_abroad_arrival_2022_county_residence,d_idp_prev_abroad_arrival_2023_ind,d_idp_prev_abroad_arrival_2023_state_habitual_residence,d_idp_prev_abroad_arrival_2023_county_residence,d_idp_prev_abroad_arrival_2024_ind,d_idp_prev_abroad_arrival_2024_state_habitual_residence,d_idp_prev_abroad_arrival_2024_county_residence,d_idp_prev_abroad_arrival_unknown_period_ind,e_idp_arrival_2014_2018_pre_agrmt_ind_conflict,e_idp_arrival_2014_2018_pre_agrmt_ind_clashes,e_idp_arrival_2014_2018_pre_agrmt_ind_disaster,e_idp_arrival_2014_2018_pre_agrmt_ind_other_reason_yn,e_idp_arrival_2014_2018_pre_agrmt_ind_other_reason_number,e_idp_arrival_2018_post_agrmt_2020_ind_conflict,e_idp_arrival_2018_post_agrmt_2020_ind_clashes,e_idp_arrival_2018_post_agrmt_2020_ind_disaster,e_idp_arrival_2018_post_agrmt_2020_ind_other_reason_yn,e_idp_arrival_2018_post_agrmt_2020_ind_other_reason_number,e_idp_arrival_2021_ind_conflict,e_idp_arrival_2021_ind_clashes,e_idp_arrival_2021_ind_disaster,e_idp_arrival_2021_ind_other_reason_yn,e_idp_arrival_2021_ind_other_reason_number,e_idp_arrival_2022_ind_conflict,e_idp_arrival_2022_ind_clashes,e_idp_arrival_2022_ind_disaster,e_idp_arrival_2022_ind_other_reason_yn,e_idp_arrival_2022_ind_other_reason_number,e_idp_arrival_2023_ind_conflict,e_idp_arrival_2023_ind_clashes,e_idp_arrival_2023_ind_disaster,e_idp_arrival_2023_ind_other_reason_yn,e_idp_arrival_2023_ind_other_reason_number,e_idp_arrival_2024_ind_conflict,e_idp_arrival_2024_ind_clashes,e_idp_arrival_2024_ind_disaster,e_idp_arrival_2024_ind_other_reason_yn,e_idp_arrival_2024_ind_other_reason_number,e_idp_arrival_ind_unknown_reason_number,i_returnees_internal_present,i_returnees_internal_present_hh,i_returnees_internal_present_ind,j_returnee_arrival_2016_2018_pre_agrmt_internal_ret_ind,j_returnee_arrival_2016_2018_pre_agrmt_internal_ret_state,j_returnee_arrival_2016_2018_pre_agrmt_internal_ret_county,j_returnee_arrival_2016_2018_pre_agrmt_internal_ret_reason,j_returnee_arrival_2016_2018_pre_agrmt_internal_ret_reason_other,j_returnee_arrival_2018_post_agrmt_2020_internal_ret_ind,j_returnee_arrival_2018_post_agrmt_2020_internal_ret_state,j_returnee_arrival_2018_post_agrmt_2020_internal_ret_county,j_returnee_arrival_2018_post_agrmt_2020_internal_ret_reason,j_returnee_arrival_2018_post_agrmt_2020_internal_ret_reason_other,j_returnee_arrival_2021_internal_ret_ind,j_returnee_arrival_2021_internal_ret_state,j_returnee_arrival_2021_internal_ret_county,j_returnee_arrival_2021_internal_ret_reason,j_returnee_arrival_2021_internal_ret_reason_other,j_returnee_arrival_2022_internal_ret_ind,j_returnee_arrival_2022_internal_ret_state,j_returnee_arrival_2022_internal_ret_county,j_returnee_arrival_2022_internal_ret_reason,j_returnee_arrival_2022_internal_ret_reason_other,j_returnee_arrival_2023_internal_ret_ind,j_returnee_arrival_2023_internal_ret_state,j_returnee_arrival_2023_internal_ret_county,j_returnee_arrival_2023_internal_ret_reason,j_returnee_arrival_2023_internal_ret_reason_other,j_returnee_arrival_2024_internal_ret_ind,j_returnee_arrival_2024_internal_ret_state,j_returnee_arrival_2024_internal_ret_county,j_returnee_arrival_2024_internal_ret_reason,j_returnee_arrival_2024_internal_ret_reason_other,j_returnee_arrival_unknown_period_internal_ret_ind,j_returnee_arrival_unknown_internal_ret_state,j_returnee_arrival_unknown_internal_ret_county,k_abroad_ret_present,k_abroad_ret_hh,k_abroad_ret_ind,l_abroad_ret_pre_agrmt_2016_2018_ind,l_abroad_ret_pre_agrmt_2016_2018_country,l_abroad_ret_pre_agrmt_2016_2018_country_other_name,l_abroad_ret_pre_agrmt_2016_2018_region,l_abroad_ret_pre_agrmt_2016_2018_region_other_name,l_abroad_ret_pre_agrmt_2016_2018_reason,l_abroad_ret_pre_agrmt_2016_2018_reason_other,l_abroad_ret_post_agrmt_2018_2020_ind,l_abroad_ret_post_agrmt_2018_2020_country,l_abroad_ret_post_agrmt_2018_2020_country_other_name,l_abroad_ret_post_agrmt_2018_2020_region,l_abroad_ret_post_agrmt_2018_2020_region_other_name,l_abroad_ret_post_agrmt_2018_2020_reason,l_abroad_ret_post_agrmt_2018_2020_reason_other,l_abroad_ret_2021_ind,l_abroad_ret_2021_country,l_abroad_ret_2021_country_other_name,l_abroad_ret_2021_region,l_abroad_ret_2021_region_other_name,l_abroad_ret_2021_reason,l_abroad_ret_2021_reason_other,l_abroad_ret_2022_ind,l_abroad_ret_2022_country,l_abroad_ret_2022_country_other_name,l_abroad_ret_2022_region,l_abroad_ret_2022_region_other_name,l_abroad_ret_2022_reason,l_abroad_ret_2022_reason_other,l_abroad_ret_2023_ind,l_abroad_ret_2023_country,l_abroad_ret_2023_country_other_name,l_abroad_ret_2023_region,l_abroad_ret_2023_region_other_name,l_abroad_ret_2023_reason,l_abroad_ret_2023_reason_other,l_abroad_ret_2024_ind,l_abroad_ret_2024_country,l_abroad_ret_2024_country_other_name,l_abroad_ret_2024_region,l_abroad_ret_2024_region_other_name,l_abroad_ret_2024_reason,l_abroad_ret_2024_reason_other,o_displaced_and_not_returned_to_payam_yn,o_displaced_and_not_returned_to_payam_hhs,o_displaced_and_not_returned_to_payam_ind,o_displaced_within_ssd_state,o_displaced_within_ssd_county,p_displaced_outside_ssd_yn,p_displaced_outside_ssd_country,q_relocated_pop_in_payam_yn,q_relocated_pop_in_payam_hhs,q_relocated_pop_in_payam_ind,houses_in_obs_unit_occupied_by_non_owners,u1_ki_has_idp_returnee_list,u2_ki_data_consistennt,u3_ki_data_consistent_with_observation,source_round,Remarks,NotAssessedReason
#adm0+name,#adm0+code,,#adm1+name,#adm1+code,#adm2+name,#adm2+code,,,,,,,,,,,#affected+idps+hh,#affected+idps+ind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#affected+returnees+hh,#affected+returnees+ind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010101,Bungu,ssid_SS0101_0002,Belle,16.0,4.0,Host Community,4.6495619,31.3895175,Open,Yes,5,25,5.0,,,10.0,,,10.0,,,0.0,,,0.0,,,0.0,,,0.0,Unknown,Unknown,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.0,0.0,No,0.0,5.0,5.0,0.0,No,0.0,0.0,9.0,0.0,Yes,1.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,20,120.0,51.0,,,National conflict,,19.0,Central Equatoria,Juba,National conflict,,10.0,Central Equatoria,Juba,Localized conflict,,25.0,Central Equatoria,Juba,"Other, please specify",Famine,15.0,Central Equatoria,Juba,"Other, please specify",Famine,0.0,,,,,0.0,Unknown,Unknown,Yes,21.0,87.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,12.0,Uganda,0.0,Moyo,0.0,,,35.0,Sudan,,Khartoum,,,,40.0,Sudan,,Khartoum,,,,No,0.0,0.0,,,No,,Yes,4.0,24.0,,Do Not Know/No Answer,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010101,Bungu,ssid_SS0101_0066,Kuroki (Bungu),16.0,11.0,Host Community,4.65,31.13,Open,Yes,8,40,10.0,Central Equatoria,Juba,20.0,Central Equatoria,Juba,5.0,,,0.0,,,5.0,Central Equatoria,Juba,0.0,,,0.0,Unknown,Unknown,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,0.0,0.0,No,0.0,20.0,0.0,0.0,No,0.0,0.0,0.0,2.0,Yes,3.0,0.0,0.0,0.0,No,0.0,0.0,0.0,5.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,9,54.0,14.0,Central Equatoria,Juba,National conflict,,30.0,Central Equatoria,Lainya,National conflict,,0.0,,,,,0.0,,,,,10.0,Central Equatoria,Juba,"Other, please specify",Marriage,0.0,,,,,0.0,,,Yes,4.0,18.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,5.0,Sudan,,Khartoum,,National conflict,,13.0,Sudan,,Khartoum,,,,No,0.0,0.0,,,No,,Yes,6.0,36.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010101,Bungu,ssid_SS0101_0003,Kworijik Bungu,16.0,4.0,Host Community,4.664400101,31.39609909,Open,Yes,6,40,10.0,,,20.0,,,10.0,,,0.0,,,0.0,,,0.0,,,0.0,Unknown,Unknown,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,0.0,0.0,No,0.0,20.0,0.0,0.0,No,0.0,0.0,5.0,3.0,Yes,2.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,28,140.0,15.0,,,National conflict,,13.0,Central Equatoria,Juba,National conflict,,25.0,Central Equatoria,Lainya,Localized conflict,,13.0,Central Equatoria,Juba,Localized conflict,,45.0,Central Equatoria,Yei,"Other, please specify",Famine,29.0,Central Equatoria,Juba,"Other, please specify",Famine,0.0,Unknown,Unknown,Yes,22.0,90.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,25.0,Uganda,0.0,Adjumani,0.0,,,35.0,Sudan,,Khartoum,,National conflict,,30.0,Sudan,,Khartoum,,,,No,0.0,0.0,,,No,,Yes,6.0,35.0,,No,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010102,Dolo,ssid_SS0101_0057,Gumbiri,16.0,10.0,Host Community,5.019324,31.091261,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,No,0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,No,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,No,Yes,All,15.0,Re-using previous round,Insecurity in location - populatino present
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010102,Dolo,ssid_SS0101_0013,Kuda,16.0,4.0,Host Community,4.95237859,31.25498308,Open,Yes,1570,9420,0.0,,,0.0,,,0.0,,,110.0,Central Equatoria,Juba,3384.0,Central Equatoria,Juba,0.0,,,5926.0,Unknown,Unknown,Yes,595.0,3570.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3570.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,110.0,0.0,No,0.0,0.0,3384.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,9496.0,Yes,1120,6720.0,29.0,Central Equatoria,Juba,National conflict,,250.0,Central Equatoria,Juba,National conflict,,0.0,,,,,0.0,,,,,398.0,Central Equatoria,Juba,National conflict,,0.0,,,,,6043.0,Unknown,Unknown,Yes,866.0,5196.0,93.0,Uganda,0.0,Arua,0.0,,,200.0,Uganda,0.0,Arua,0.0,,,0.0,,,,0.0,,,5.0,Uganda,0.0,Yumbe,0.0,,,1000.0,Uganda,,Adjumani,,,,1500.0,Kenya,,Nakuru,,,,No,0.0,0.0,,,No,,Yes,42.0,252.0,,Do Not Know/No Answer,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010102,Dolo,ssid_SS0101_0035,Sirimun,16.0,4.0,Host Community,5.015837,31.096596,Open,Yes,900,9400,852.0,Central Equatoria,Juba,867.0,Central Equatoria,Juba,400.0,Central Equatoria,Juba,500.0,Central Equatoria,Juba,300.0,Central Equatoria,Juba,200.0,,,6281.0,Unknown,Unknown,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,852.0,0.0,0.0,No,0.0,520.0,173.0,87.0,Yes,87.0,200.0,100.0,100.0,No,0.0,300.0,100.0,0.0,Yes,100.0,100.0,100.0,100.0,No,0.0,0.0,100.0,0.0,Yes,100.0,6281.0,Yes,113,1080.0,86.0,Central Equatoria,Juba,National conflict,,211.0,Central Equatoria,Juba,National conflict,,266.0,Central Equatoria,Juba,Flooding,,117.0,Central Equatoria,Juba,"Other, please specify",Business,120.0,Central Equatoria,Juba,"Other, please specify",Business,280.0,Central Equatoria,Juba,"Other, please specify",Business,0.0,Unknown,Unknown,Yes,364.0,1822.0,130.0,Kenya,0.0,Nakuru,0.0,,,0.0,,0.0,,0.0,,,72.0,Uganda,,Arua,0.0,,,94.0,Uganda,0.0,Adjumani,0.0,,,450.0,Uganda,,Yumbe,,,,244.0,Uganda,,Arua,,,,No,0.0,0.0,,,No,,Yes,36.0,216.0,,Do Not Know/No Answer,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010102,Dolo,ssid_SS0101_0058,Sure,16.0,10.0,Host Community,4.8821702,31.17709923,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,No,0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,No,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,No,Yes,All,15.0,Re-using previous round,Insecurity in location - populatino present
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010102,Dolo,ssid_SS0101_0059,Tulyang,16.0,10.0,Host Community,4.8402305,30.9379745,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,No,0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,No,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,No,Yes,All,15.0,Re-using previous round,Insecurity in location - populatino present
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010103,Ganji,ssid_SS0101_0006,Ganji Center,16.0,4.0,Host Community,4.480247642,31.24858605,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,364,2184.0,436.0,,,National conflict,,18.0,Central Equatoria,Juba,National conflict,,12.0,Central Equatoria,Juba,National conflict,,54.0,Central Equatoria,Juba,National conflict,,362.0,Central Equatoria,Juba,National conflict,,138.0,Central Equatoria,Juba,National conflict,,1164.0,Unknown,Unknown,No,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010103,Ganji,ssid_SS0101_0041,Kawgada,16.0,6.0,Host Community,4.45091,31.2,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,376,2256.0,156.0,,,National conflict,,336.0,,,National conflict,,0.0,,,,,542.0,Central Equatoria,Juba,National conflict,,421.0,Central Equatoria,Juba,National conflict,,143.0,Central Equatoria,Juba,National conflict,,658.0,Unknown,Unknown,Yes,27.0,162.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,82.0,Uganda,,Moyo,,National conflict,,80.0,,,,,National conflict,,No,0.0,0.0,,,No,,Yes,11.0,66.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010103,Ganji,ssid_SS0101_0012,Koggi,16.0,3.0,Host Community,4.444508492,31.2024897,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,140,840.0,186.0,,,National conflict,,271.0,Central Equatoria,Juba,National conflict,,106.0,Central Equatoria,Juba,National conflict,,99.0,Central Equatoria,Juba,National conflict,,89.0,Central Equatoria,Juba,National conflict,,89.0,Central Equatoria,Juba,National conflict,,0.0,Unknown,Unknown,Yes,9.0,54.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,34.0,Uganda,,Adjumani,,National conflict,,20.0,Sudan,,Khartoum,,National conflict,,No,0.0,0.0,,,No,,No,0.0,0.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010103,Ganji,ssid_SS0101_0014,Kuli Papa,16.0,4.0,Host Community,4.51891,31.3035,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,286,1716.0,0.0,,,,,192.0,Central Equatoria,Juba,National conflict,,346.0,Central Equatoria,Juba,National conflict,,256.0,Central Equatoria,Juba,National conflict,,285.0,Central Equatoria,Juba,National conflict,,113.0,Central Equatoria,Juba,National conflict,,524.0,Unknown,Unknown,Yes,214.0,1072.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,160.0,,,,0.0,National conflict,,152.0,Uganda,0.0,Adjumani,0.0,National conflict,,320.0,Sudan,,Kassala,,National conflict,,440.0,Uganda,,Adjumani,,National conflict,,No,0.0,0.0,,,No,,Yes,7.0,42.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010104,Gondokoro,ssid_SS0101_0043,Gando koro,16.0,6.0,Host Community,4.90852,31.66131,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,64,384.0,0.0,,,,,10.0,,,Localized conflict,,2.0,,,Localized conflict,,9.0,Central Equatoria,Juba,Localized conflict,,27.0,Central Equatoria,Juba,National conflict,,336.0,Central Equatoria,Juba,Localized conflict,,0.0,Unknown,Unknown,No,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,No,0.0,0.0,,,No,,Yes,6.0,36.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010104,Gondokoro,ssid_SS0101_0082,Kadoro,16.0,11.0,Host Community,4.794,31.641,Open,Yes,51,306,104.0,,,49.0,Central Equatoria,Juba,12.0,Central Equatoria,Juba,98.0,Central Equatoria,Juba,39.0,Central Equatoria,Juba,4.0,Central Equatoria,Juba,0.0,Unknown,Unknown,Yes,35.0,210.0,10.0,,,44.0,,,23.0,,,52.0,,,72.0,Sudan,Khartoum,9.0,Sudan,Khartoum,0.0,98.0,12.0,0.0,Yes,4.0,93.0,0.0,0.0,No,0.0,4.0,31.0,0.0,No,0.0,18.0,132.0,0.0,No,0.0,0.0,101.0,10.0,No,0.0,0.0,0.0,11.0,Yes,2.0,0.0,Yes,65,390.0,147.0,,,National conflict,,66.0,,,Localized conflict,,53.0,,,Localized conflict,,22.0,,,Localized conflict,,76.0,Central Equatoria,Juba,Localized conflict,,26.0,Central Equatoria,Juba,Localized conflict,,0.0,Unknown,Unknown,Yes,42.0,252.0,56.0,,0.0,,0.0,National conflict,,92.0,,0.0,,0.0,National conflict,,30.0,,,,0.0,National conflict,,39.0,,0.0,,0.0,National conflict,,14.0,Sudan,,Khartoum,,National conflict,,21.0,Sudan,,Khartoum,,National conflict,,No,0.0,0.0,,,No,,Yes,13.0,78.0,,Yes,Yes,Yes,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010105,Juba,ssid_SS0101_0048,Hai Gabat,16.0,9.0,Host Community,4.857970238,31.61030006,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,Yes,90.0,350.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,,350.0,Sudan,,East Darfur,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,Yes,No,No,16.0,Re-assessed,
South Sudan,SSD,SS01,Central Equatoria,SS0101,Juba,SS010105,Juba,ssid_SS0101_0051,Hai Orselim,16.0,9.0,Host Community,4.85005,31.61183,Open,No,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,No,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Yes,0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,Yes,489.0,2449.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,768.0,Sudan,,Khartoum,,,,1681.0,Sudan,,Gedaref,,,,No,0.0,0.0,,,No,,No,0.0,0.0,,Yes,No,No,16.0,Re-assessed,
